base_date,emd_cd,temp,rain
2018-12-31,2018-12-31,50130580,9.154838709677415,54.0
2018-01-31,2018-01-31,50130590,5.1967741935483875,86.0
2018-02-28,2018-02-28,50130590,5.532142857142857,104.5
2018-03-31,2018-03-31,50130590,11.070967741935481,175.0
2018-04-30,2018-04-30,50130590,14.889999999999997,344.0
2018-05-31,2018-05-31,50130590,17.906451612903226,397.5
2018-06-30,2018-06-30,50130590,20.61666666666667,295.0
2018-07-31,2018-07-31,50130590,25.416129032258066,17.0
2018-08-31,2018-08-31,50130590,26.483870967741943,214.0
2018-09-30,2018-09-30,50130590,22.380000000000003,408.5
2018-10-31,2018-10-31,50130590,16.474193548387095,209.5
2018-11-30,2018-11-30,50130590,13.486666666666666,50.0
2018-12-31,2018-12-31,50130590,9.154838709677415,54.0
2018-01-31,2018-01-31,50130600,4.070967741935484,78.0
2018-01-31,2018-01-31,50130610,-2.535483870967742,128.0
2018-02-28,2018-02-28,50130610,-3.417857142857143,278.5
2018-03-31,2018-03-31,50130610,5.6000000000000005,352.0
2018-04-30,2018-04-30,50130610,9.5,615.5
2018-05-31,2018-05-31,50130610,13.703225806451615,579.0
2018-06-30,2018-06-30,50130610,16.169999999999998,341.5
2018-07-31,2018-07-31,50130610,17.061290322580643,38.5
2018-08-31,2018-08-31,50130610,20.241935483870964,1024.0
2018-09-30,2018-09-30,50130610,15.763333333333332,662.0
2018-10-31,2018-10-31,50130610,8.822580645161292,507.0
2018-11-30,2018-11-30,50130610,5.939999999999999,113.0
2018-12-31,2018-12-31,50130610,0.3967741935483873,146.0
2018-01-31,2018-01-31,50130620,3.5096774193548392,81.0
2018-02-28,2018-02-28,50130620,4.010714285714287,111.5
2018-03-31,2018-03-31,50130620,10.222580645161292,169.5
2018-04-30,2018-04-30,50130620,14.27,320.0
2018-05-31,2018-05-31,50130620,17.52258064516129,404.5
2018-06-30,2018-06-30,50130620,20.49,283.5
2018-07-31,2018-07-31,50130620,25.41935483870968,27.0
2018-08-31,2018-08-31,50130620,25.122580645161296,129.5
2018-09-30,2018-09-30,50130620,21.126666666666665,354.5
2018-10-31,2018-10-31,50130620,15.72903225806452,207.5
2018-11-30,2018-11-30,50130620,12.423333333333336,38.0
2018-12-31,2018-12-31,50130620,7.377419354838708,59.0
